,average,yearpublished,minplayers,maxplayers,NEW_CAT_Family_Game,NEW_CAT_Heavy_Game,NEW_CAT_Party_Game,NEW_CAT_Strategy_Game
4076,5.94258,2004,2.0,2.0,0,0,0,1
4077,5.54581,2011,1.0,5.0,1,0,0,0
4078,6.23161,2016,3.0,6.0,0,0,1,0
4079,6.74957,2014,2.0,6.0,0,0,0,1
4080,6.81973,2011,2.0,6.0,0,0,1,0
4081,6.32307,2016,2.0,5.0,1,0,0,0
4082,6.59138,2006,2.0,6.0,0,0,0,1
4083,7.46232,2021,2.0,4.0,0,0,0,1
4084,6.90372,2018,2.0,4.0,0,0,0,1
4085,5.99412,2007,2.0,6.0,0,0,1,0
4086,3.36039,2001,2.0,10.0,0,0,1,0
4087,5.9852,1910,2.0,2.0,1,0,0,0
4088,7.57643,2019,2.0,4.0,0,0,0,1
4089,5.94522,2007,2.0,4.0,0,0,0,1
4090,5.32896,2001,2.0,16.0,0,0,1,0
4091,6.73048,2014,2.0,5.0,0,0,0,1
4092,6.31828,2006,2.0,8.0,0,0,1,0
4093,6.55698,2010,2.0,2.0,0,0,0,1
4094,7.70407,2019,1.0,8.0,0,0,0,1
4095,6.64113,2014,2.0,5.0,0,0,0,1
4096,6.29432,2013,1.0,6.0,0,0,1,0
4097,6.16585,2003,2.0,2.0,1,0,0,0
4098,7.60994,2017,2.0,2.0,0,0,0,1
4099,6.63562,1989,3.0,5.0,0,0,0,1
4100,6.50242,2015,2.0,6.0,0,0,1,0
4101,6.35638,2017,2.0,4.0,1,0,0,0
4102,6.65332,1962,2.0,6.0,0,0,1,0
4103,6.94035,2020,1.0,4.0,0,0,0,1
4104,6.33172,2004,2.0,2.0,1,0,0,0
4105,6.17425,2006,2.0,5.0,1,0,0,0
4106,7.39582,2018,3.0,6.0,0,0,0,1
4107,6.7815,2017,4.0,8.0,0,0,1,0
4108,7.63503,2018,2.0,5.0,0,1,0,0
4109,6.00694,2009,3.0,6.0,0,0,0,1
4110,6.92879,2018,2.0,4.0,0,0,0,1
4111,6.3261,2004,2.0,4.0,1,0,0,0
4112,6.36051,2015,2.0,4.0,1,0,0,0
4113,7.11218,2016,2.0,4.0,1,0,0,0
4114,6.58118,2015,2.0,2.0,1,0,0,0
4115,6.88255,1992,2.0,4.0,0,0,0,1
4116,7.46639,2016,3.0,6.0,0,0,1,0
4117,7.67325,1985,2.0,2.0,0,1,0,0
4118,6.32121,2019,1.0,5.0,0,0,0,1
4119,7.82619,2018,1.0,4.0,0,0,0,1
4120,6.44448,1975,2.0,4.0,0,0,0,1
4121,6.31482,2012,3.0,5.0,1,0,0,0
4122,6.89833,2011,1.0,4.0,0,0,0,1
4123,6.61333,1994,3.0,8.0,0,0,1,0
4124,6.26468,1999,2.0,5.0,0,0,0,0
4125,7.3606,2016,2.0,5.0,0,1,0,0
4126,7.32235,2005,1.0,2.0,0,0,0,1
4127,6.73471,2008,3.0,21.0,0,0,1,0
4128,6.90127,2012,2.0,4.0,0,0,0,1
4129,7.74397,2018,1.0,5.0,0,0,0,1
4130,6.11594,2014,2.0,4.0,0,0,0,1
4131,6.29865,2003,3.0,5.0,0,0,0,1
4132,6.71283,2018,1.0,4.0,0,0,0,1
4133,6.40184,1999,3.0,6.0,0,0,1,0
4134,7.48491,1996,2.0,2.0,0,0,0,1
4135,6.18102,1999,3.0,4.0,1,0,0,0
4136,6.6227,1985,1.0,6.0,0,1,0,0
4137,7.1482,2019,2.0,4.0,0,0,0,1
4138,6.62846,2009,2.0,5.0,0,1,0,0
4139,6.24455,1973,3.0,4.0,1,0,0,0
4140,5.80396,2003,2.0,6.0,0,0,1,0
4141,6.44383,2015,2.0,5.0,1,0,0,0
4142,6.51283,1978,1.0,6.0,0,0,0,1
4143,6.25386,2010,2.0,6.0,0,0,1,0
4144,6.34782,2008,3.0,4.0,0,0,0,1
4145,6.93689,2001,2.0,10.0,0,0,0,1
4146,5.5336,1993,3.0,20.0,0,0,1,0
4147,7.10468,2020,1.0,4.0,0,0,0,1
4148,5.87186,2008,2.0,5.0,1,0,0,0
4149,7.06276,2010,4.0,12.0,0,0,1,0
4150,6.32141,2009,2.0,4.0,0,0,0,1
4151,6.555,2017,1.0,6.0,0,0,1,0
4152,5.95502,2013,1.0,4.0,1,0,0,0
4153,6.16063,2007,2.0,5.0,0,0,0,1
4154,7.51906,2013,2.0,2.0,0,0,0,1
4155,4.40158,1979,1.0,4.0,0,0,0,0
4156,6.21279,2016,2.0,6.0,0,0,1,0
4157,5.85016,1992,2.0,6.0,0,0,1,0
4158,6.10388,2008,2.0,5.0,0,0,0,1
4159,6.56548,2019,2.0,6.0,0,0,1,0
4160,6.12877,2013,2.0,4.0,0,0,0,1
4161,6.47381,2017,2.0,9.0,0,0,1,0
4162,6.46451,2009,2.0,5.0,0,0,0,1
4163,5.66388,2001,3.0,6.0,0,0,1,0
4164,6.70721,1910,2.0,4.0,1,0,0,0
4165,8.01403,2016,1.0,1.0,0,1,0,0
4166,7.19858,2021,1.0,5.0,1,0,0,0
4167,7.09555,2013,2.0,4.0,0,0,0,1
4168,6.20157,2002,4.0,6.0,0,0,1,0
4169,7.00068,2018,2.0,4.0,0,0,0,1
4170,6.62592,1997,2.0,4.0,0,0,0,1
4171,7.24373,2015,2.0,4.0,0,1,0,0
4172,7.41967,2017,2.0,4.0,0,0,0,1
4173,5.80347,2012,3.0,7.0,0,0,0,1
4174,6.51469,2012,2.0,4.0,0,0,0,1
4175,7.66251,2020,1.0,5.0,0,0,0,1
4176,6.34227,2012,2.0,22.0,0,0,1,0
4177,6.8361,2017,2.0,6.0,0,0,1,0
4178,6.52682,2012,2.0,6.0,0,0,1,0
4179,6.84251,2016,1.0,4.0,1,0,0,0
4180,6.27294,2000,2.0,5.0,0,0,0,1
4181,6.39595,1996,2.0,5.0,0,0,0,1
4182,6.8654,2017,1.0,6.0,0,0,0,1
4183,6.52206,2018,1.0,5.0,0,0,0,1
4184,6.45662,2012,2.0,8.0,0,0,1,0
4185,6.21853,1999,2.0,2.0,1,0,0,0
4186,6.38163,2008,2.0,2.0,0,0,0,0
4187,5.81241,1978,2.0,4.0,1,0,0,0
4188,6.67211,1978,2.0,2.0,0,0,0,1
4189,6.75678,2014,2.0,5.0,0,0,0,1
4190,6.78717,2018,2.0,2.0,0,0,0,0
4191,6.16275,2006,2.0,4.0,1,0,0,0
4192,4.05567,1990,2.0,6.0,0,0,1,0
4193,5.69594,1981,2.0,10.0,0,0,1,0
4194,6.66816,2012,2.0,4.0,0,0,0,1
4195,5.09732,2006,3.0,5.0,1,0,0,0
4196,6.2573,2015,2.0,3.0,1,0,0,0
4197,5.88896,2005,2.0,5.0,0,0,0,0
4198,6.37556,2014,2.0,4.0,1,0,0,0
4199,6.78582,2016,2.0,4.0,0,0,0,1
4200,7.16775,2016,2.0,4.0,1,0,0,0
4201,6.85131,2001,2.0,6.0,0,0,0,1
4202,6.37883,2004,2.0,4.0,0,0,0,1
4203,6.25956,2010,2.0,4.0,1,0,0,0
4204,7.24988,2020,1.0,4.0,0,0,0,1
4205,5.5317,2001,2.0,6.0,0,0,1,0
4206,6.49648,2009,2.0,6.0,0,0,0,1
4207,6.38095,2015,2.0,5.0,1,0,0,0
4208,8.07857,2006,2.0,2.0,0,0,0,1
4209,7.7614,2015,1.0,2.0,0,0,0,1
4210,4.69616,1958,2.0,4.0,0,0,0,0
4211,5.9575,1997,2.0,4.0,1,0,0,0
4212,6.64917,2011,3.0,4.0,0,0,0,1
4213,8.23228,2015,2.0,2.0,0,1,0,0
4214,7.5006,2015,1.0,4.0,0,1,0,0
4215,6.82072,2010,2.0,2.0,1,0,0,0
4216,7.5547,2006,3.0,6.0,0,1,0,0
4217,6.95065,2015,2.0,2.0,0,0,0,1
4218,6.50122,2005,3.0,5.0,0,0,0,1
4219,7.90766,2018,2.0,2.0,0,0,0,1
4220,7.23653,2015,2.0,4.0,0,1,0,0
4221,6.81938,2019,2.0,5.0,1,0,0,0
4222,7.53639,2020,2.0,6.0,0,0,0,1
4223,6.02024,2014,2.0,4.0,1,0,0,0
4224,7.17711,2004,2.0,2.0,0,0,0,1
4225,7.25495,2021,3.0,5.0,1,0,0,0
4226,7.68718,2021,2.0,3.0,0,0,0,1
4227,6.79812,1985,2.0,6.0,0,0,1,0
4228,5.98189,2004,2.0,8.0,0,0,1,0
4229,7.313,2013,1.0,1.0,0,0,0,1
4230,7.30112,1986,1.0,2.0,0,0,0,1
4231,6.3646,2014,2.0,4.0,1,0,0,0
4232,5.34315,1995,2.0,6.0,0,0,1,0
4233,7.77614,2021,1.0,4.0,0,0,0,1
4234,6.66306,2006,2.0,5.0,0,0,0,0
4235,5.96081,2001,2.0,6.0,0,0,1,0
4236,6.1845,1997,2.0,4.0,0,0,0,0
4237,5.75515,2018,1.0,2.0,1,0,0,0
4238,6.0307,2010,3.0,5.0,0,0,0,1
4239,6.47469,2015,2.0,6.0,0,0,1,0
4240,5.68993,2013,2.0,4.0,1,0,0,0
4241,5.92186,1997,2.0,2.0,0,0,0,0
4242,6.13178,2003,1.0,4.0,1,0,0,0
4243,7.03061,2015,2.0,6.0,0,0,0,1
4244,6.09469,1995,2.0,6.0,0,0,0,1
4245,6.4689,2002,3.0,6.0,0,0,1,0
4246,5.98095,2013,2.0,4.0,0,0,0,1
4247,6.97679,2020,2.0,2.0,0,0,0,1
4248,6.7315,1999,2.0,8.0,0,0,1,0
4249,7.16953,2016,2.0,5.0,0,0,0,1
4250,6.58451,2017,2.0,6.0,0,0,1,0
4251,6.42413,1975,2.0,2.0,0,1,0,0
4252,6.7601,2018,2.0,6.0,0,0,1,0
4253,6.68192,2020,1.0,22.0,0,0,1,0
4254,5.30931,2003,2.0,6.0,0,0,1,0
4255,6.90784,2019,2.0,9.0,0,0,1,0
4256,6.85574,2020,2.0,4.0,1,0,0,0
4257,6.5914,2016,3.0,4.0,0,0,0,1
4258,6.70323,1983,2.0,2.0,0,0,0,1
4259,6.55043,2013,1.0,4.0,0,0,0,1
4260,6.58386,2017,2.0,4.0,1,0,0,0
4261,6.18448,1982,2.0,2.0,1,0,0,0
4262,6.45059,2010,2.0,4.0,0,0,0,1
4263,5.80342,2005,3.0,5.0,1,0,0,0
4264,6.10274,2009,2.0,5.0,0,0,0,0
4265,6.18139,1990,2.0,6.0,0,0,1,0
4266,6.13735,2004,2.0,6.0,0,0,1,0
4267,7.80831,2019,1.0,5.0,0,0,0,1
4268,6.58602,2007,2.0,2.0,0,0,0,0
4269,6.59351,2019,4.0,10.0,0,0,1,0
4270,6.37737,2017,1.0,6.0,0,0,1,0
4271,6.13866,2004,2.0,4.0,0,0,0,1
4272,5.76296,2012,2.0,6.0,0,0,1,0
4273,7.7219,2020,1.0,4.0,0,0,0,1
4274,6.78257,2020,3.0,5.0,1,0,0,0
4275,6.7452,2017,2.0,4.0,0,0,0,1
4276,6.60441,2017,2.0,5.0,1,0,0,0
4277,6.35323,1967,2.0,6.0,0,0,0,1
4278,6.32979,2006,3.0,8.0,0,0,1,0
4279,7.06642,2016,2.0,2.0,0,0,0,1
4280,6.64068,1985,2.0,6.0,0,0,0,1
4281,7.10205,1989,2.0,2.0,0,1,0,0
4282,6.40682,2015,2.0,4.0,1,0,0,0
4283,7.4759,2016,1.0,6.0,0,1,0,0
4284,6.09305,2018,2.0,4.0,1,0,0,0
4285,6.19753,1991,3.0,8.0,0,0,1,0
4286,6.43572,2010,2.0,4.0,0,0,0,0
4287,7.15678,2016,2.0,8.0,0,0,0,1
4288,7.25271,2021,1.0,5.0,0,0,0,1
4289,4.51484,1999,2.0,6.0,0,0,1,0
4290,6.38635,2015,2.0,4.0,1,0,0,0
4291,7.5338,2019,2.0,2.0,1,0,0,0
4292,7.13683,1979,2.0,6.0,0,0,0,1
4293,6.37994,2018,2.0,20.0,0,0,1,0
4294,6.12475,2003,3.0,6.0,0,0,1,0
4295,6.43722,2008,4.0,4.0,0,0,0,1
4296,7.24992,2019,4.0,8.0,0,0,1,0
4297,6.66398,2012,3.0,6.0,0,0,0,1
4298,6.67141,2010,2.0,4.0,1,0,0,0
4299,6.38673,2002,2.0,2.0,0,0,0,1
4300,6.26817,2010,2.0,4.0,1,0,0,0
4301,7.85759,2021,1.0,4.0,0,0,0,1
4302,7.35022,2018,1.0,5.0,0,0,0,1
4303,6.39747,2014,2.0,4.0,1,0,0,0
4304,5.17208,1969,2.0,10.0,0,0,1,0
4305,7.79164,2017,1.0,1.0,0,0,0,1
4306,6.25468,2015,2.0,5.0,0,0,0,1
4307,6.72007,2008,2.0,2.0,0,0,0,0
4308,6.49648,2012,2.0,4.0,1,0,0,0
4309,6.51515,2009,2.0,4.0,0,0,0,0
4310,8.38756,2019,2.0,2.0,0,0,0,1
4311,6.64206,1981,3.0,4.0,1,0,0,0
4312,6.78359,2013,2.0,4.0,0,0,0,1
4313,5.49762,2008,3.0,7.0,0,0,1,0
4314,6.79015,2020,2.0,5.0,0,0,0,1
4315,8.68977,2010,3.0,7.0,0,1,0,0
4316,6.09763,2016,2.0,5.0,1,0,0,0
4317,5.18349,1925,2.0,6.0,0,0,1,0
4318,6.80812,2017,1.0,6.0,0,0,1,0
4319,7.33363,2006,2.0,2.0,0,0,0,1
4320,7.79345,2012,2.0,6.0,0,0,0,1
4321,5.71689,2004,2.0,4.0,1,0,0,0
4322,5.53759,2000,3.0,7.0,0,0,1,0
4323,7.58664,2020,1.0,4.0,0,0,0,1
4324,6.17576,2009,1.0,6.0,0,0,0,1
4325,7.56494,2019,2.0,6.0,0,0,0,1
4326,6.5648,2008,2.0,4.0,0,0,0,1
4327,6.78839,2013,1.0,6.0,0,0,0,1
4328,6.69147,2003,2.0,2.0,0,0,0,0
4329,7.17597,2014,2.0,22.0,0,0,0,1
4330,6.73152,2015,3.0,5.0,0,0,0,1
4331,5.8876,2007,2.0,6.0,0,0,1,0
4332,6.74324,2017,2.0,5.0,0,0,0,1
4333,7.0744,2018,1.0,1.0,1,0,0,0
4334,8.86097,2019,1.0,6.0,0,1,0,0
4335,5.23299,1999,2.0,8.0,0,0,1,0
4336,6.71135,2012,2.0,4.0,0,0,0,1
4337,6.51329,2012,2.0,5.0,0,0,0,1
4338,6.73601,2013,2.0,5.0,1,0,0,0
4339,5.26314,2000,2.0,5.0,1,0,0,0
4340,6.40878,2014,4.0,7.0,0,0,1,0
4341,7.16007,1975,2.0,4.0,0,0,0,1
4342,6.2752,2001,3.0,6.0,0,0,1,0
4343,6.16914,2019,1.0,22.0,0,0,1,0
4344,5.98764,1999,3.0,5.0,0,0,0,1
4345,5.47036,2008,2.0,6.0,0,0,1,0
4346,6.65738,2010,2.0,4.0,1,0,0,0
4347,6.41385,2017,2.0,5.0,0,0,0,0
4348,6.87433,1977,2.0,2.0,0,0,0,1
4349,6.29288,1981,2.0,3.0,0,0,0,1
4350,6.90607,2017,2.0,4.0,0,1,0,0
4351,7.32568,2018,1.0,4.0,0,0,0,1
4352,6.86723,2005,2.0,2.0,0,0,0,1
4353,5.08769,2008,2.0,20.0,0,0,1,0
4354,6.21946,2000,2.0,5.0,1,0,0,0
4355,6.83331,2017,2.0,4.0,0,0,0,1
4356,6.73725,2019,2.0,6.0,0,0,0,1
4357,6.05367,2013,1.0,4.0,1,0,0,0
4358,5.91368,2009,2.0,2.0,1,0,0,0
4359,5.60525,2002,1.0,6.0,0,0,0,1
4360,5.55087,1995,2.0,4.0,1,0,0,0
4361,8.45103,2019,2.0,4.0,1,0,0,0
4362,6.43381,2013,2.0,6.0,0,0,1,0
4363,6.72007,2010,2.0,5.0,0,0,0,0
4364,6.7491,2013,2.0,6.0,0,1,0,0
4365,6.17372,2015,2.0,4.0,0,0,0,0
4366,6.83871,1987,2.0,2.0,0,1,0,0
4367,8.52114,2020,1.0,8.0,0,0,0,1
4368,5.97187,2014,2.0,4.0,0,0,0,0
4369,7.88176,2018,2.0,2.0,0,0,0,1
4370,6.81791,2017,1.0,4.0,1,0,0,0
4371,7.37409,2021,1.0,6.0,0,0,0,1
4372,7.43152,2005,2.0,8.0,0,0,0,1
4373,6.84674,2019,2.0,4.0,1,0,0,0
4374,7.12199,2004,2.0,4.0,0,0,0,1
4375,6.0069,2005,3.0,6.0,0,0,1,0
4376,5.48401,2004,2.0,4.0,1,0,0,0
4377,7.76146,2021,1.0,5.0,0,0,0,1
4378,7.73509,2018,1.0,4.0,0,0,0,1
4379,6.34771,2018,3.0,9.0,0,0,0,1
4380,6.77463,2017,1.0,5.0,0,0,0,1
4381,6.63931,2015,2.0,9.0,0,0,1,0
4382,7.57622,2020,1.0,4.0,0,0,0,1
4383,6.91126,2015,1.0,3.0,0,0,0,1
4384,6.4176,2012,2.0,4.0,0,0,0,1
4385,5.94599,2012,2.0,5.0,0,0,0,0
4386,5.31429,1999,2.0,6.0,0,0,1,0
4387,6.84992,2018,2.0,4.0,0,0,0,1
4388,6.55265,1996,4.0,22.0,0,0,1,0
4389,6.34323,2014,2.0,5.0,1,0,0,0
4390,6.04507,1994,2.0,6.0,0,0,1,0
4391,6.7937,2019,2.0,4.0,1,0,0,0
4392,6.84735,2003,2.0,4.0,0,0,0,1
4393,6.70148,2018,2.0,4.0,0,0,0,1
4394,5.6894,2013,2.0,4.0,0,0,0,0
4395,7.07742,1998,2.0,6.0,0,0,0,1
4396,7.26636,2017,2.0,4.0,0,0,0,1
4397,6.49874,1980,2.0,2.0,0,0,0,1
4398,6.97231,2018,2.0,5.0,1,0,0,0
4399,6.79829,2015,2.0,5.0,1,0,0,0
4400,5.16388,2001,2.0,8.0,0,0,1,0
4401,6.66882,2010,2.0,6.0,0,0,1,0
4402,8.52983,2018,1.0,4.0,0,1,0,0
4403,6.27528,2004,2.0,2.0,0,0,0,1
4404,7.06006,2015,3.0,5.0,0,1,0,0
4405,7.02988,2018,2.0,4.0,0,0,0,1
4406,5.22975,2003,2.0,4.0,1,0,0,0
4407,6.4752,2000,1.0,2.0,1,0,0,0
4408,6.49932,2017,4.0,8.0,0,0,1,0
4409,6.53916,1997,2.0,6.0,0,0,0,1
4410,7.1187,2018,1.0,3.0,0,0,0,1
4411,5.0244,2009,2.0,4.0,1,0,0,0
4412,6.59358,1988,2.0,2.0,1,0,0,0
4413,6.16203,2012,2.0,4.0,1,0,0,0
4414,6.72108,2011,3.0,10.0,0,0,1,0
4415,7.45624,2013,3.0,5.0,0,1,0,0
4416,6.39673,2017,2.0,8.0,0,0,1,0
4417,5.86353,2001,3.0,4.0,0,0,0,1
4418,5.53425,2009,2.0,6.0,0,0,1,0
4419,7.91484,2012,1.0,3.0,0,0,0,1
4420,7.18777,2021,2.0,6.0,0,0,0,1
4421,4.54541,1970,2.0,4.0,0,0,0,0
4422,7.22886,2016,4.0,8.0,0,0,1,0
4423,6.93993,2010,3.0,4.0,0,0,0,1
4424,6.00492,2010,2.0,4.0,1,0,0,0
4425,6.06483,2005,2.0,5.0,0,0,0,1
4426,7.47266,2021,1.0,5.0,0,0,0,1
4427,5.43767,1997,3.0,5.0,1,0,0,0
4428,6.39299,2016,2.0,6.0,0,0,1,0
4429,6.97749,2006,2.0,2.0,0,0,0,1
4430,6.80262,2014,2.0,2.0,0,0,0,1
4431,6.69667,1998,2.0,6.0,0,0,0,1
4432,6.44446,2012,2.0,4.0,1,0,0,0
4433,7.15561,2020,2.0,4.0,0,0,0,1
4434,5.88427,2014,3.0,5.0,1,0,0,0
4435,6.64984,2011,2.0,22.0,0,0,1,0
4436,6.42821,2001,2.0,4.0,1,0,0,0
4437,6.42618,2017,2.0,4.0,0,0,0,1
4438,7.4972,1999,2.0,2.0,0,0,0,1
4439,6.62418,2000,3.0,5.0,0,0,0,1
4440,7.29726,2008,2.0,2.0,1,0,0,0
4441,6.64834,1987,1.0,8.0,0,0,0,1
4442,6.0238,2012,3.0,6.0,0,0,1,0
4443,5.77309,2005,2.0,4.0,1,0,0,0
4444,6.45986,2007,1.0,4.0,0,0,0,1
4445,4.97647,2001,2.0,4.0,1,0,0,0
4446,6.19354,2010,2.0,5.0,0,0,0,1
4447,5.9767,2010,2.0,4.0,1,0,0,0
4448,7.99215,2012,2.0,22.0,0,0,1,0
4449,7.59936,2014,2.0,2.0,0,0,0,1
4450,6.44178,2010,3.0,5.0,1,0,0,0
4451,7.41571,2021,2.0,4.0,0,0,0,1
4452,5.85153,2006,2.0,6.0,0,0,1,0
4453,4.80072,1977,2.0,4.0,0,0,0,0
4454,6.52579,2019,1.0,6.0,0,0,1,0
4455,6.4871,2013,3.0,8.0,0,0,1,0
4456,7.56552,2015,1.0,4.0,0,0,0,1
4457,5.82873,2004,3.0,8.0,0,0,1,0
4458,6.3205,2016,2.0,4.0,1,0,0,0
4459,6.12755,2009,2.0,6.0,0,0,1,0
4460,7.19636,2016,2.0,4.0,0,1,0,0
4461,6.3195,2008,2.0,5.0,0,1,0,0
4462,5.97951,1993,2.0,8.0,0,0,1,0
4463,6.98064,2017,2.0,6.0,0,0,0,1
4464,6.9,2000,2.0,6.0,0,1,0,0
4465,6.24613,2015,2.0,5.0,0,0,0,1
4466,6.4202,2015,1.0,6.0,0,0,1,0
4467,5.54256,2000,2.0,6.0,0,0,1,0
4468,6.32662,2008,2.0,7.0,0,0,1,0
4469,6.34288,2012,2.0,4.0,1,0,0,0
4470,6.2984,2009,2.0,5.0,1,0,0,0
4471,5.87103,2002,2.0,5.0,1,0,0,0
4472,6.41681,1979,2.0,2.0,1,0,0,0
4473,6.66653,2016,2.0,2.0,1,0,0,0
4474,7.0517,2013,2.0,2.0,0,0,0,1
4475,7.32714,2007,2.0,5.0,0,1,0,0
4476,6.30259,2005,2.0,4.0,0,0,0,1
4477,5.74831,2010,3.0,4.0,1,0,0,0
4478,6.25962,2014,1.0,22.0,0,0,1,0
4479,5.77558,1996,2.0,4.0,1,0,0,0
4480,6.7716,2014,2.0,2.0,0,0,0,1
4481,5.68546,1976,2.0,2.0,1,0,0,0
4482,6.12175,2005,2.0,5.0,1,0,0,0
4483,6.57521,2018,2.0,6.0,0,0,1,0
4484,5.34538,2003,2.0,6.0,0,0,1,0
4485,6.61798,2005,1.0,2.0,0,0,0,1
4486,5.99488,2003,3.0,6.0,0,0,1,0
4487,6.36099,2001,2.0,2.0,1,0,0,0
4488,6.66391,2011,2.0,6.0,0,0,0,1
4489,5.73796,1993,3.0,6.0,0,0,1,0
4490,6.13159,2014,2.0,4.0,1,0,0,0
4491,5.81809,2010,1.0,8.0,0,0,1,0
4492,5.71652,2009,2.0,15.0,0,0,1,0
4493,5.97138,2010,3.0,6.0,0,0,1,0
4494,6.6418,2018,2.0,3.0,1,0,0,0
4495,7.34737,2019,1.0,4.0,0,0,0,1
4496,5.88004,2016,3.0,8.0,0,0,1,0
4497,5.93033,2003,2.0,5.0,0,0,0,0
4498,6.56689,2018,2.0,4.0,1,0,0,0
4499,6.05962,1989,3.0,6.0,0,0,1,0
4500,4.86385,1977,2.0,2.0,1,0,0,0
4501,6.96534,2017,3.0,5.0,0,0,0,1
4502,6.15947,2007,3.0,4.0,1,0,0,0
4503,5.72754,2004,2.0,6.0,0,0,1,0
4504,7.06004,2016,3.0,12.0,0,0,1,0
4505,6.55865,2019,2.0,4.0,0,0,0,1
4506,7.21607,2019,3.0,5.0,0,1,0,0
4507,6.30509,2015,3.0,8.0,0,0,1,0
4508,8.06389,2020,1.0,5.0,0,0,0,1
4509,6.89798,1987,2.0,6.0,0,0,0,1
4510,6.88966,2003,2.0,6.0,0,0,0,1
4511,6.2016,1984,1.0,6.0,0,1,0,0
4512,6.07526,2000,2.0,8.0,0,0,1,0
4513,6.04031,2014,2.0,6.0,0,0,1,0
4514,6.55803,2016,2.0,5.0,0,0,0,1
4515,7.23914,2017,1.0,4.0,0,0,0,1
4516,6.40197,1993,2.0,5.0,0,0,0,1
4517,6.67043,1996,3.0,22.0,0,0,1,0
4518,6.80903,2019,2.0,4.0,0,0,0,1
4519,6.75903,2015,2.0,5.0,0,0,0,1
4520,6.87758,2019,2.0,4.0,1,0,0,0
4521,6.83085,2019,2.0,4.0,1,0,0,0
4522,5.19881,2015,2.0,12.0,0,0,1,0
4523,5.86042,2007,2.0,4.0,0,0,0,1
4524,6.21606,2003,2.0,5.0,0,0,0,1
4525,6.94036,2014,2.0,6.0,0,0,0,1
4526,7.36164,2015,2.0,4.0,0,0,0,1
4527,7.05134,1993,2.0,8.0,0,0,0,1
4528,5.92669,2013,2.0,5.0,0,0,0,1
4529,5.73368,2013,2.0,6.0,0,0,0,1
4530,6.23034,2013,2.0,4.0,1,0,0,0
4531,4.989,1910,2.0,20.0,0,0,1,0
4532,6.43575,1999,2.0,4.0,0,0,0,0
4533,6.03795,2007,2.0,6.0,0,0,1,0
4534,6.60698,2016,1.0,8.0,0,0,1,0
4535,5.93687,1999,2.0,8.0,0,0,0,1
4536,5.9577,1987,2.0,4.0,1,0,0,0
4537,7.19709,2016,1.0,6.0,0,0,0,1
4538,7.21178,2018,3.0,5.0,1,0,0,0
4539,5.94273,1972,2.0,2.0,0,0,0,1
4540,6.22488,2002,1.0,10.0,0,0,1,0
4541,5.29681,1996,1.0,6.0,0,0,1,0
4542,7.02255,2016,2.0,6.0,0,0,0,1
4543,6.16713,2015,2.0,6.0,0,0,1,0
4544,4.75971,1983,2.0,5.0,1,0,0,0
4545,6.51932,1976,1.0,6.0,0,0,0,1
4546,5.67732,2003,2.0,5.0,1,0,0,0
4547,5.19179,2005,2.0,4.0,1,0,0,0
4548,5.80011,2005,2.0,6.0,0,0,1,0
4549,7.57168,2016,2.0,4.0,0,0,0,1
4550,8.47273,2021,1.0,4.0,0,0,0,1
4551,6.54033,2014,2.0,4.0,1,0,0,0
4552,5.65772,1997,2.0,4.0,0,0,0,0
4553,7.28831,2017,2.0,4.0,1,0,0,0
4554,5.96426,2011,2.0,4.0,0,0,0,0
4555,6.95812,1994,2.0,6.0,0,0,0,1
4556,6.38381,1992,2.0,4.0,0,0,0,1
4557,6.40795,2012,3.0,5.0,0,0,0,1
4558,7.1651,2017,2.0,2.0,0,0,0,1
4559,7.29468,2019,2.0,6.0,0,0,1,0
4560,6.22151,2015,2.0,4.0,1,0,0,0
4561,6.17719,1989,1.0,4.0,1,0,0,0
4562,6.55586,1981,1.0,1.0,0,0,0,1
4563,7.34078,2020,2.0,4.0,0,0,0,1
4564,6.63464,2019,1.0,2.0,0,0,0,1
4565,6.98234,2018,2.0,5.0,1,0,0,0
4566,7.24958,2007,2.0,5.0,1,0,0,0
4567,7.32461,2019,1.0,4.0,0,0,0,1
4568,5.70229,2011,2.0,4.0,1,0,0,0
4569,6.73944,2017,3.0,6.0,0,0,0,1
4570,5.36352,2003,2.0,6.0,0,0,1,0
4571,6.9743,1985,2.0,2.0,0,0,0,1
4572,7.17095,2017,2.0,6.0,0,0,1,0
4573,6.1699,1990,2.0,3.0,0,0,0,1
4574,6.46043,2012,2.0,5.0,0,0,0,1
4575,5.86097,2017,2.0,4.0,1,0,0,0
4576,5.9159,2004,2.0,4.0,0,0,0,1
4577,8.00409,2016,1.0,4.0,0,0,0,1
4578,5.31148,2001,2.0,6.0,0,0,1,0
4579,6.41727,2011,2.0,4.0,0,0,0,0
4580,7.90534,2021,1.0,2.0,1,0,0,0
4581,6.02175,2011,2.0,3.0,1,0,0,0
4582,5.67962,1972,2.0,2.0,1,0,0,0
4583,8.10986,2009,1.0,2.0,0,0,0,1
4584,6.05333,2000,2.0,4.0,1,0,0,0
4585,6.64263,2018,1.0,5.0,0,0,0,1
4586,6.38674,2015,2.0,4.0,0,0,0,1
4587,6.22986,2018,2.0,4.0,1,0,0,0
4588,6.65112,2015,2.0,4.0,0,0,0,0
4589,6.17954,2007,2.0,10.0,0,0,1,0
4590,8.34883,2018,1.0,4.0,0,1,0,0
